snapshots/LN_2020.04.29-08.00.02.json 20 5000000 4.761904761904762e-07 0.01 0.0005 100.8 20000 89216317.48917745 249 94620000 249
snapshots/LN_2020.04.29-08.00.02.json 20 25000000 4.761904761904762e-07 0.01 0.0005 100.8 20000 445928475.238096 1249 470800000 1249
snapshots/LN_2020.04.29-08.00.02.json 20 125000000 4.761904761904762e-07 0.01 0.0005 100.8 20000 2221207998.787887 6249 2362200000 6249
snapshots/LN_2020.04.29-08.00.02.json 20 625000000 4.761904761904762e-07 0.01 0.0005 100.8 20000 11013333307.192884 31249 11790380000 31249
snapshots/LN_2020.04.29-08.00.02.json 10 5000000 1.8181818181818179e-06 0.01 0.001 201.6 20000 42404874.71074392 249 44820000 249
snapshots/LN_2020.04.29-08.00.02.json 10 25000000 1.8181818181818179e-06 0.01 0.001 201.6 20000 213526068.09917852 1249 224820000 1249
snapshots/LN_2020.04.29-08.00.02.json 10 125000000 1.8181818181818179e-06 0.01 0.001 201.6 20000 1066887428.0991083 6249 1124820000 6249
snapshots/LN_2020.04.29-08.00.02.json 10 625000000 1.8181818181818179e-06 0.01 0.001 201.6 20000 5298872664.462185 31249 5624820000 31249
snapshots/LN_2020.04.29-08.00.02.json 6 5000000 3.913043478260869e-06 0.01 0.0015 336.0 20000 23948289.594214555 249 24900000 249
snapshots/LN_2020.04.29-08.00.02.json 6 25000000 3.913043478260869e-06 0.01 0.0015 336.0 20000 120362959.34110405 1249 124900000 1249
snapshots/LN_2020.04.29-08.00.02.json 6 125000000 3.913043478260869e-06 0.01 0.0015 336.0 20000 602214124.1461843 6249 624900000 6249
snapshots/LN_2020.04.29-08.00.02.json 6 625000000 3.913043478260869e-06 0.01 0.0015 336.0 20000 2986014660.5879855 31249 3124900000 31249
snapshots/LN_2020.04.29-08.00.02.json 5 5000000 6.666666666666666e-06 0.01 0.002 403.2 20000 19091729.69696974 249 19920000 249
snapshots/LN_2020.04.29-08.00.02.json 5 25000000 6.666666666666666e-06 0.01 0.002 403.2 20000 95857826.66666417 1249 99920000 1249
snapshots/LN_2020.04.29-08.00.02.json 5 125000000 6.666666666666666e-06 0.01 0.002 403.2 20000 479881459.393849 6249 499920000 6249
snapshots/LN_2020.04.29-08.00.02.json 5 625000000 6.666666666666666e-06 0.01 0.002 403.2 20000 2373793345.455006 31249 2499920000 31249
snapshots/LN_2020.04.29-08.00.02.json 4 5000000 1e-05 0.01 0.0025 504.0 20000 14390940.000000183 249 14940000 249
snapshots/LN_2020.04.29-08.00.02.json 4 25000000 1e-05 0.01 0.0025 504.0 20000 72247630.90909022 1249 74940000 1249
snapshots/LN_2020.04.29-08.00.02.json 4 125000000 1e-05 0.01 0.0025 504.0 20000 361705803.6363172 6249 374940000 6249
snapshots/LN_2020.04.29-08.00.02.json 4 625000000 1e-05 0.01 0.0025 504.0 20000 1785938809.0922515 31249 1874940000 31249
snapshots/LN_2020.04.29-08.00.02.json 3 5000000 1.3846153846153847e-05 0.01 0.003 672.0 20000 9712842.613636423 249 9960000 249
snapshots/LN_2020.04.29-08.00.02.json 3 25000000 1.3846153846153847e-05 0.01 0.003 672.0 20000 48559851.13636275 1245 49960000 1249
snapshots/LN_2020.04.29-08.00.02.json 3 125000000 1.3846153846153847e-05 0.01 0.003 672.0 20000 242905696.59086046 6221 249960000 6249
snapshots/LN_2020.04.29-08.00.02.json 3 625000000 1.3846153846153847e-05 0.01 0.003 672.0 20000 1204807158.5226095 31249 1249960000 31249
snapshots/LN_2020.04.29-08.00.02.json 2 5000000 1.8148148148148147e-05 0.01 0.0035 1008.0 20000 4912194.450298551 248 4980000 249
snapshots/LN_2020.04.29-08.00.02.json 2 25000000 1.8148148148148147e-05 0.01 0.0035 1008.0 20000 24560972.251493532 1240 24980000 1249
snapshots/LN_2020.04.29-08.00.02.json 2 125000000 1.8148148148148147e-05 0.01 0.0035 1008.0 20000 122864282.96453409 6203 124980000 6249
snapshots/LN_2020.04.29-08.00.02.json 2 625000000 1.8148148148148147e-05 0.01 0.0035 1008.0 20000 612006280.1543114 31249 624980000 31249
snapshots/LN_2020.04.29-08.00.02.json 2 5000000 2.2857142857142858e-05 0.01 0.004 1008.0 20000 4880825.668449194 247 4980000 249
snapshots/LN_2020.04.29-08.00.02.json 2 25000000 2.2857142857142858e-05 0.01 0.004 1008.0 20000 24463409.62566919 1238 24980000 1249
snapshots/LN_2020.04.29-08.00.02.json 2 125000000 2.2857142857142858e-05 0.01 0.004 1008.0 20000 122336808.5561342 6191 124980000 6249
snapshots/LN_2020.04.29-08.00.02.json 2 625000000 2.2857142857142858e-05 0.01 0.004 1008.0 20000 608901788.2356104 31249 624980000 31249
snapshots/LN_2020.04.29-08.00.02.json 2 5000000 2.7931034482758622e-05 0.01 0.0045000000000000005 1008.0 20000 4868705.567928734 247 4980000 249
snapshots/LN_2020.04.29-08.00.02.json 2 25000000 2.7931034482758622e-05 0.01 0.0045000000000000005 1008.0 20000 24343527.839643613 1235 24980000 1249
snapshots/LN_2020.04.29-08.00.02.json 2 125000000 2.7931034482758622e-05 0.01 0.0045000000000000005 1008.0 20000 121796484.63249178 6179 124980000 6249
snapshots/LN_2020.04.29-08.00.02.json 2 625000000 2.7931034482758622e-05 0.01 0.0045000000000000005 1008.0 20000 605663291.1231365 31249 624980000 31249
snapshots/LN_2020.06.05-08.00.02.json 20 5000000 4.761904761904762e-07 0.01 0.0005 100.8 20000 89071821.03896154 249 94620000 249
snapshots/LN_2020.06.05-08.00.02.json 20 25000000 4.761904761904762e-07 0.01 0.0005 100.8 20000 446777061.0389504 1249 473760000 1249
snapshots/LN_2020.06.05-08.00.02.json 20 125000000 4.761904761904762e-07 0.01 0.0005 100.8 20000 2225509917.8353343 6249 2350840000 6249
snapshots/LN_2020.06.05-08.00.02.json 20 625000000 4.761904761904762e-07 0.01 0.0005 100.8 20000 11106381023.295383 31249 11823560000 31249
snapshots/LN_2020.06.05-08.00.02.json 10 5000000 1.8181818181818179e-06 0.01 0.001 201.6 20000 42478143.14049654 249 44820000 249
snapshots/LN_2020.06.05-08.00.02.json 10 25000000 1.8181818181818179e-06 0.01 0.001 201.6 20000 213672449.91735992 1249 224820000 1249
snapshots/LN_2020.06.05-08.00.02.json 10 125000000 1.8181818181818179e-06 0.01 0.001 201.6 20000 1070734531.5702424 6249 1124820000 6249
snapshots/LN_2020.06.05-08.00.02.json 10 625000000 1.8181818181818179e-06 0.01 0.001 201.6 20000 5293580896.198357 31249 5624820000 31249
snapshots/LN_2020.06.05-08.00.02.json 6 5000000 3.913043478260869e-06 0.01 0.0015 336.0 20000 23916935.31538782 249 24900000 249
snapshots/LN_2020.06.05-08.00.02.json 6 25000000 3.913043478260869e-06 0.01 0.0015 336.0 20000 120463001.44636768 1249 124900000 1249
snapshots/LN_2020.06.05-08.00.02.json 6 125000000 3.913043478260869e-06 0.01 0.0015 336.0 20000 602770838.3286175 6249 624900000 6249
snapshots/LN_2020.06.05-08.00.02.json 6 625000000 3.913043478260869e-06 0.01 0.0015 336.0 20000 2983776450.6240654 31249 3124900000 31249
snapshots/LN_2020.06.05-08.00.02.json 5 5000000 6.666666666666666e-06 0.01 0.002 403.2 20000 19059918.787878755 249 19920000 249
snapshots/LN_2020.06.05-08.00.02.json 5 25000000 6.666666666666666e-06 0.01 0.002 403.2 20000 95974877.57575622 1249 99920000 1249
snapshots/LN_2020.06.05-08.00.02.json 5 125000000 6.666666666666666e-06 0.01 0.002 403.2 20000 480119335.7574854 6249 499920000 6249
snapshots/LN_2020.06.05-08.00.02.json 5 625000000 6.666666666666666e-06 0.01 0.002 403.2 20000 2371361821.8185315 31249 2499920000 31249
snapshots/LN_2020.06.05-08.00.02.json 4 5000000 1e-05 0.01 0.0025 504.0 20000 14381365.45454555 249 14940000 249
snapshots/LN_2020.06.05-08.00.02.json 4 25000000 1e-05 0.01 0.0025 504.0 20000 72349465.45454445 1249 74940000 1249
snapshots/LN_2020.06.05-08.00.02.json 4 125000000 1e-05 0.01 0.0025 504.0 20000 361786638.1817909 6249 374940000 6249
snapshots/LN_2020.06.05-08.00.02.json 4 625000000 1e-05 0.01 0.0025 504.0 20000 1783875441.8193007 31249 1874940000 31249
snapshots/LN_2020.06.05-08.00.02.json 3 5000000 1.3846153846153847e-05 0.01 0.003 672.0 20000 9706639.77272732 249 9960000 249
snapshots/LN_2020.06.05-08.00.02.json 3 25000000 1.3846153846153847e-05 0.01 0.003 672.0 20000 48564903.40908997 1245 49960000 1249
snapshots/LN_2020.06.05-08.00.02.json 3 125000000 1.3846153846153847e-05 0.01 0.003 672.0 20000 242928811.36358705 6222 249960000 6249
snapshots/LN_2020.06.05-08.00.02.json 3 625000000 1.3846153846153847e-05 0.01 0.003 672.0 20000 1203115363.0679781 31249 1249960000 31249
snapshots/LN_2020.06.05-08.00.02.json 2 5000000 1.8148148148148147e-05 0.01 0.0035 1008.0 20000 4912194.450298551 248 4980000 249
snapshots/LN_2020.06.05-08.00.02.json 2 25000000 1.8148148148148147e-05 0.01 0.0035 1008.0 20000 24560972.251493532 1240 24980000 1249
snapshots/LN_2020.06.05-08.00.02.json 2 125000000 1.8148148148148147e-05 0.01 0.0035 1008.0 20000 122864282.96453409 6203 124980000 6249
snapshots/LN_2020.06.05-08.00.02.json 2 625000000 1.8148148148148147e-05 0.01 0.0035 1008.0 20000 611598955.3914306 31249 624980000 31249
snapshots/LN_2020.06.05-08.00.02.json 2 5000000 2.2857142857142858e-05 0.01 0.004 1008.0 20000 4880825.668449194 247 4980000 249
snapshots/LN_2020.06.05-08.00.02.json 2 25000000 2.2857142857142858e-05 0.01 0.004 1008.0 20000 24463409.62566919 1238 24980000 1249
snapshots/LN_2020.06.05-08.00.02.json 2 125000000 2.2857142857142858e-05 0.01 0.004 1008.0 20000 122336808.5561342 6191 124980000 6249
