snapshots/LN_2020.04.29-08.00.02.json 20 5000000 4.761904761904763e-05 1.0 0.05 100.8 20000 38771761.904762134 249 94620000 249
snapshots/LN_2020.04.29-08.00.02.json 20 25000000 4.761904761904763e-05 1.0 0.05 100.8 20000 178565628.57143462 1249 470800000 1249
snapshots/LN_2020.04.29-08.00.02.json 20 125000000 4.761904761904763e-05 1.0 0.05 100.8 20000 866432947.1862836 6249 2362200000 6249
snapshots/LN_2020.04.29-08.00.02.json 20 625000000 4.761904761904763e-05 1.0 0.05 100.8 20000 4369420258.8767395 31249 11790380000 31249
snapshots/LN_2020.04.29-08.00.02.json 10 5000000 0.00018181818181818186 1.0 0.1 201.6 20000 20430224.79338845 249 44820000 249
snapshots/LN_2020.04.29-08.00.02.json 10 25000000 0.00018181818181818186 1.0 0.1 201.6 20000 107962766.94215366 1249 224820000 1249
snapshots/LN_2020.04.29-08.00.02.json 10 125000000 0.00018181818181818186 1.0 0.1 201.6 20000 449590320.6610845 6249 1124820000 6249
snapshots/LN_2020.04.29-08.00.02.json 10 625000000 0.00018181818181818186 1.0 0.1 201.6 20000 2209158416.5297 31249 5624820000 31249
snapshots/LN_2020.04.29-08.00.02.json 6 5000000 0.0003913043478260871 1.0 0.15000000000000002 336.0 20000 13776933.962264214 249 24900000 249
snapshots/LN_2020.04.29-08.00.02.json 6 25000000 0.0003913043478260871 1.0 0.15000000000000002 336.0 20000 67110643.39622752 1249 124900000 1249
snapshots/LN_2020.04.29-08.00.02.json 6 125000000 0.0003913043478260871 1.0 0.15000000000000002 336.0 20000 264374501.88674557 6249 624900000 6249
snapshots/LN_2020.04.29-08.00.02.json 6 625000000 0.0003913043478260871 1.0 0.15000000000000002 336.0 20000 1408465925.4718428 31249 3124900000 31249
snapshots/LN_2020.04.29-08.00.02.json 5 5000000 0.0006666666666666668 1.0 0.2 403.2 20000 11689090.90909092 249 19920000 249
snapshots/LN_2020.04.29-08.00.02.json 5 25000000 0.0006666666666666668 1.0 0.2 403.2 20000 58995393.939392805 1249 99920000 1249
snapshots/LN_2020.04.29-08.00.02.json 5 125000000 0.0006666666666666668 1.0 0.2 403.2 20000 215444593.93937784 6249 499920000 6249
snapshots/LN_2020.04.29-08.00.02.json 5 625000000 0.0006666666666666668 1.0 0.2 403.2 20000 1060272945.4552006 31249 2499920000 31249
snapshots/LN_2020.04.29-08.00.02.json 4 5000000 0.001 1.0 0.25 504.0 20000 9432200.00000004 249 14940000 249
snapshots/LN_2020.04.29-08.00.02.json 4 25000000 0.001 1.0 0.25 504.0 20000 47891200.000000946 1249 74940000 1249
snapshots/LN_2020.04.29-08.00.02.json 4 125000000 0.001 1.0 0.25 504.0 20000 226123745.45450243 6249 374940000 6249
snapshots/LN_2020.04.29-08.00.02.json 4 625000000 0.001 1.0 0.25 504.0 20000 858549636.3631542 31249 1874940000 31249
snapshots/LN_2020.04.29-08.00.02.json 3 5000000 0.0013846153846153845 1.0 0.3 672.0 20000 6827880.991735482 240 9960000 249
snapshots/LN_2020.04.29-08.00.02.json 3 25000000 0.0013846153846153845 1.0 0.3 672.0 20000 30431041.32231383 1249 49960000 1249
snapshots/LN_2020.04.29-08.00.02.json 3 125000000 0.0013846153846153845 1.0 0.3 672.0 20000 136989738.84298098 6249 249960000 6249
snapshots/LN_2020.04.29-08.00.02.json 3 625000000 0.0013846153846153845 1.0 0.3 672.0 20000 623370419.834443 31249 1249960000 31249
snapshots/LN_2020.04.29-08.00.02.json 2 5000000 0.0018148148148148147 1.0 0.35 1008.0 20000 3739806.8965517227 222 4980000 249
snapshots/LN_2020.04.29-08.00.02.json 2 25000000 0.0018148148148148147 1.0 0.35 1008.0 20000 18732726.43678169 1112 24980000 1249
snapshots/LN_2020.04.29-08.00.02.json 2 125000000 0.0018148148148148147 1.0 0.35 1008.0 20000 75627988.50575192 6249 124980000 6249
snapshots/LN_2020.04.29-08.00.02.json 2 625000000 0.0018148148148148147 1.0 0.35 1008.0 20000 337219896.55198056 31249 624980000 31249
snapshots/LN_2020.04.29-08.00.02.json 2 5000000 0.0022857142857142855 1.0 0.39999999999999997 1008.0 20000 3699941.8181818323 221 4980000 249
snapshots/LN_2020.04.29-08.00.02.json 2 25000000 0.0022857142857142855 1.0 0.39999999999999997 1008.0 20000 18014281.756633546 1208 24980000 1249
snapshots/LN_2020.04.29-08.00.02.json 2 125000000 0.0022857142857142855 1.0 0.39999999999999997 1008.0 20000 75979505.45453031 6249 124980000 6249
snapshots/LN_2020.04.29-08.00.02.json 2 625000000 0.0022857142857142855 1.0 0.39999999999999997 1008.0 20000 326128392.72741556 31249 624980000 31249
snapshots/LN_2020.04.29-08.00.02.json 2 5000000 0.0027931034482758616 1.0 0.44999999999999996 1008.0 20000 3682899.999999976 221 4980000 249
snapshots/LN_2020.04.29-08.00.02.json 2 25000000 0.0027931034482758616 1.0 0.44999999999999996 1008.0 20000 18414499.99999987 1105 24980000 1249
snapshots/LN_2020.04.29-08.00.02.json 2 125000000 0.0027931034482758616 1.0 0.44999999999999996 1008.0 20000 75229680.8823522 6249 124980000 6249
snapshots/LN_2020.04.29-08.00.02.json 2 625000000 0.0027931034482758616 1.0 0.44999999999999996 1008.0 20000 324304188.2350127 31249 624980000 31249
snapshots/LN_2020.04.29-08.00.02.json 2 5000000 0.0033333333333333327 1.0 0.49999999999999994 1008.0 20000 3653333.333333337 220 4980000 249
snapshots/LN_2020.04.29-08.00.02.json 2 25000000 0.0033333333333333327 1.0 0.49999999999999994 1008.0 20000 18299878.787878916 1102 24980000 1249
