snapshots/LN_2020.06.05-08.00.02.json 30000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 0.02 1.0442113434343439 44211.343434343435 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 0.04 1.0471480200000003 47148.02 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 0.08 1.0481537400000007 48153.74 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 0.16 1.0462234747474755 46223.47474747475 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 0.32 1.0452417200000008 45241.72 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 0.64 1.0363894100000002 46990.95 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 1.28 1.0398519900000007 50453.53 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2020.06.05-08.00.02.json 60000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 0.02 1.0146094400000005 14609.44 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 0.04 1.0144368800000005 14436.88 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 0.08 1.0145480600000005 14548.06 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 0.16 1.0146844400000006 14684.44 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 0.32 1.0145489292929297 14548.929292929293 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 0.64 1.0149284400000005 14928.44 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 1.28 -0.5354762109578477 14675.330000001915 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 15000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 0.02 1.0269669700000008 26966.97 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 0.04 1.0270967878787887 27096.78787878788 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 0.08 1.027490570000001 27490.57 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 0.16 1.0270857500000006 27085.75 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 0.32 1.025932010000001 25932.01 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 0.64 1.028124707070708 28124.70707070707 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 1.28 -0.5439525099999993 26952.11 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 2.56 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 5.12 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 10.24 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 30000  20 20.48 0 0 3 1000 0.7
snapshots/LN_2020.09.19-08.00.01.json 60000  20 0.02 1.0495490100000004 49549.01 3 1000 0.7
