../../code/Lightning-Network-Congestion-Attacks-master/Attack-Simulation/lightning_congestion/snapshots/LN_2019.09.28-20.52.49.json 300000000 26822.781009899998 0.001 1000 -4806831.9646442
../../code/Lightning-Network-Congestion-Attacks-master/Attack-Simulation/lightning_congestion/snapshots/LN_2019.09.28-20.52.49.json 300000000 298635695 885.967657473 0.001 1000 298635695 -216368.05626571106
../../code/Lightning-Network-Congestion-Attacks-master/Attack-Simulation/lightning_congestion/snapshots/LN_2019.09.28-20.52.49.json 300000000 298635695 885.967657473 0.001 1000 298635695 -216368.05626571106
snapshots/LN_2019.09.28-20.52.49.json 300000000 26822.781009899998 0.001 1000 -4806831.9646442
