snapshots/LN_2019.12.31-08.00.01.json,30000,0,0.30003,0.001,100000,0,-4544.9849985,7
snapshots/LN_2020.01.21-08.00.01.json,30000,0,0.270592052,0.001,100000,0,-3459.98499625,7
snapshots/LN_2020.03.31-08.00.03.json,30000,0,0.60022,0.001,100000,0,-3809.969989,7
snapshots/LN_2020.04.29-08.00.02.json,30000,0,0.38055,0.001,100000,0,-3798.582944499,7
snapshots/LN_2020.05.21-08.00.01.json,30000,0,0.03,0.001,100000,0,-2984.9985,6
snapshots/LN_2019.09.30-22.54.41.json,300000,0,1.37327,0.001,100000,0,-53730.390324998,7
snapshots/LN_2019.10.19-08.00.01.json,300000,0,3.0003,0.001,100000,0,-29999.849985,6
snapshots/LN_2019.11.21-08.00.01.json,300000,0,0.75783,0.001,100000,0,-38745.595104999,6
snapshots/LN_2019.12.31-08.00.01.json,300000,0,3.105215,0.001,100000,0,-52369.84473925,6.83333333333333
snapshots/LN_2020.01.21-08.00.01.json,300000,0,2.630707052,0.001,100000,0,-42619.856480249,6.875
snapshots/LN_2020.03.31-08.00.03.json,300000,0,1.90315,0.001,100000,0,-50167.745832499,7
snapshots/LN_2020.04.29-08.00.02.json,300000,0,3.47102,0.001,100000,0,-27712.883430999,6.4
snapshots/LN_2020.05.21-08.00.01.json,300000,0,2.775242209,0.001,100000,0,-43118.793741939,6.8
snapshots/LN_2019.09.30-22.54.41.json,3000000,995077,13.126782423,0.001,100000,995077,-310062.941622375,6.875
snapshots/LN_2019.10.19-08.00.01.json,3000000,1598282,10.182176195,0.001,100000,1598282,-198304.348216657,6.61538461538462
snapshots/LN_2019.11.21-08.00.01.json,3000000,1692004,6.809276242,0.001,100000,1692004,-150027.146507669,6.4
snapshots/LN_2019.12.31-08.00.01.json,3000000,1004552,16.299235528,0.001,100000,1004552,-276538.302018215,6.86666666666667
snapshots/LN_2020.01.21-08.00.01.json,3000000,907004,11.621030048,0.001,100000,907004,-280151.712822685,6.9375
snapshots/LN_2020.03.31-08.00.03.json,3000000,1745543,8.480558021,0.001,100000,1745543,-234567.953416574,6.5
snapshots/LN_2020.04.29-08.00.02.json,3000000,251099,22.916154548,0.001,100000,251099,-329363.369243105,6.5
snapshots/LN_2020.05.21-08.00.01.json,3000000,2175611,54.32968071,0.001,100000,2175611,-90159.331165307,6.78571428571429
snapshots/LN_2019.09.30-22.54.41.json,30000000,27995077,13.126782423,0.001,100000,27995077,-310062.941622375,6.875
